author,text,time,likes
@abdududududu,"Bagus, laksanakan. Biarkan para provider itu ketar-ketir, persetan, saya tidak peduli kalo perusahaan provider internet itu merugi dan berdarah-darah, kami bukan pemegang modal, kami cuman pengguna yang dibatasi opsi jadi harus terima opsi internet yang terbatas dan terbatas menghasilkan harga internet yang cukup mahal.

Saya sudah daftar Internet Rakyat, dan saya yakin ini akan nyaman dipakai karena teknologinya 5G, dan khususnya di desa penggunanya itu tidak terlalu masif seperti di kota besar, dan sekarang saat masih 4G di desa saja terbilang sudah cukup lancar, apalagi Intenet Rakyat ini pake 5G.
Dan ini menguntungkan pengguna, karena provider internet lain mau tidak mau juga harus upgrade layanan, ubah harga agar lebih kompetitif, dan ujung-ujungnya masyarakat tidak dibebani harga internet.

Asal kalian tahu saja, di desa-desa, hampir semuanya itu tidak ada yg pasang internet wifi dari provider resmi, rata-rata dari perorangan yang menyalurkan kabel internet dan dengan menyambung jalur internet yang sudah ada (ilegal) dengan harga Rp. 100K, dan kecepatannya itu sangat rendah, mentok cuman bisa download dengan kecepatan 1,5 Mb. Tapi kenapa kok mau pake yg ilegal, karena yg resmi kelewat mahal dan dibatasin juga penggunaannya, kalo mau yg bener-bener unlimited, harus upgrade lagi dan harganya jadi lebih mahal, di desa itu pendapatannya kecil, mana mau keluar duit 200-300 ribuan lebih per bulan buat internet doang.

Jadi ketika Internet Rakyat muncul, dengan harga Rp. 100K dan kecepatannya sampai 100 Mbps, ini kabar gembira.",2 hari yang lalu,1
@drhunter1141,Internet cepat dan murah buat apa??,2 hari yang lalu,0
@apwmasszeeeh1118,kemarin mau daftar masih ragu sekarang dah yakin mau daftar.,2 hari yang lalu,0
@nurkhasani,"saya udah coba starlite yg fiber optic, 200mbps.
bulan pertama (gratis) dan kedua wusssssssssssss. 200mbps is real
bulan berikutnya ampasss, jam siang dan weekend lemoooott bahkan sampe 0.97mbps, Kalo malam baru bisa 200mbps (pulang kerja malam jd sempet test)
mudah mudahan ini cm bermasalah d daerah saya aja sih dan segera d perbaiki.",2 hari yang lalu,0
@hillahmhd,Ya ini sama aja kayak home wifi tanpa kbel kayaknya udah dari dulu setiap provedr punya tapi ya itu mahal boy,2 hari yang lalu,0
@YahyanetGhozali,"Di desa saya 100 rb dah fiber optic,dan stabil 😂",2 hari yang lalu,0
@romanfaiz4655,Sejauh ini paling murah dan cepet tanpa sering trouble untuk kegunaan harian hanya mnc ato skrng jd indosat hivi,2 hari yang lalu,0
@realfajarrizky,"Asalkan masa aktifnya sesuai 30 hari dan tidak di cut seperti provider indo saat ini  (28 hari), Sangat2 worth it. Tinggal hybrid modemnya jadi pake batre atau apapun itu sepertinya udah gakan ada lagi yang beli paket internet xl,tri,tsel dsb",2 hari yang lalu,0
@YohanesTommy19,Kemungkinan besar yg akan jadi kompetitor besar adalah starlite dengan fiber optik nya. Saya lagi nunggu dan uji coba dengan indihome saya yang / bulan 700an 200 mbps. Jika lebih baik. Saya putus indihome dan upgrade speed starlite paket tertinggi mereka,2 hari yang lalu,0
@HenhenSuhendar-p2x,"Klo iya bener nih internet rakyat, aku sih oke oke aja. Secara ya paket internet ""ketengan"" sekarang makin ngawur.. 
-Masa aktif 28 hari lah
-Kuota di bagi bagi lah(besar    kuota yg gak penting) 
-serba mahal.. Ping? Ya tetep aja sering .. Bikin kesel. 


Klo iya nih internet rakyat oke buat rakyat..  Ya harus dong, biar provider yg suka patok harga gak ngotak ikutan murah juga.",2 hari yang lalu,0
@renggapermana5227,"wireless ,",2 hari yang lalu,1
@melkykhavera4317,Cape gw kena gimick Mulu anjir mending gw diam aja udah dan nonton aja gak berharap lebih ke pemerintah karena udah tau ujung-ujungnya gimick,2 hari yang lalu,0
@revancedsibolga,"Gue Udah daftar.. Tpi sayang kata admin nya lokasi gue belum tersedia😢😢😢

Coba daerah kalian... Udh masuk gk😊😊",2 hari yang lalu,1
@asepsariffudin,Payah Sumatra dan kalimantan belum ada,2 hari yang lalu,0
@putuarsila544,"Provider plat merah agak kurang diminati deh kalau daerah  saya, rata sudah pindah hati ke swasta. Pada trauma Ada masalah dikit kita lapor senin teknisi dateng kamis 😂 kalau ada gangguan",2 hari yang lalu,0
@muhammadyunus6273,Gua langsung pasang,2 hari yang lalu,0
@SriMulmul-eo1rv,🫩 Gw di Lampung pake provider lokal kecepatan 5mb katanya = 150k itu aja udah bersyukur apalagi ini jozzlah,2 hari yang lalu,0
@mulyanax3921,"sory bang, ormas kgk bisa diberantas wkwkwk, kmrn salah satunya sitenya aja ada yg dipalakin ormas pas lagi instalasi towernya wkwkwkwk XD, bnr"" gila orng indo, pada kgak mau maju wkwkwk. dan jaringan ftth tetep bakal lbh unggul ketimbang jaringan radio, tapi ya untuk orng"" yg gak trlalu musingin mobilitas ini pilihan yg bakal menarik bgt.",2 hari yang lalu,0
@kartinikartini9246,Belasan tahun lalu juga XL pernah punya kuota unlimited sebulan 100ribu. Jadi mestinya bisa² aja di zaman now dapat harga segitu dengan kecepatan lebih. Tapi kenapa harus ada adik sang presiden? Bikin ilfil aja,2 hari yang lalu,0
@afriae6543,"Perkara sinyal, periode yg lalu menkominfonya terjerat korupsi, semoga kali ini tidak cuma omon2",2 hari yang lalu,0
@ddundeez,"IRA ini mendisrupsi pasar. Tapi FWA punya banyak kelemahan, ketahanan cuaca, interfensi radio lain, topografi, dll. Yang penting aftersalesnya bagus sih. Kita liat nanti 2026 baru mulai distirbusi.",2 hari yang lalu,0
@anttoxic2724,"saya teknisi pemasangan wifi. ini sistem model mainnya mengurangi cost beban penarikan kabel , kalo bisa konsisten , provider lain bakal terguncang kalo beneran suksess, kalo yg suka fiber ada starlite . 3th asli provider bakal banting harga",2 hari yang lalu,0
@Kristen.protestanku,Semoga masuk ditahun baru 2026 pemerintahan indonesia bisa berubah mensejahterakan rakyat indonesia Amin,2 hari yang lalu,5
@157Dicky1,"aku kok malah takut kalau terlalu murah dan bikin kompetitor kabur? Soalnya ada kemungkinan setelah kompetitor kabur, mereka naikan harga tinggi bahkan lebih tinggi dari kompetitornya dan pelayanan sesuka hati 
Soalnya dulu ada maskapai yang kayak gini",2 hari yang lalu,0
@Dunialuas1,"Bagus biar Telkomsel, Indosat dan XL .
Keok",2 hari yang lalu,0
@Mr_Moren0,Jumat ini ARB sahamnya 😂,2 hari yang lalu,0
@f0371,anggap saja beli data internet ponsel..tp yg ini 100rb udah unlimited speed up to 100mbps.  perkara sinyal tdk konsisten ya sama lah kayak sinyal operator ponsel hari ini.semua tergantung pilihan masing2 pelanggan.ada plus minus nya,2 hari yang lalu,0
@youdeetube,"tebakan gw ini sih program yg disubsidi, nanti akan ada duit lain yg diambil buat support program ini",2 hari yang lalu,0
@YoishuMumushi,"konsep nya gimana 1.4ghz tebus tembok? :face-orange-raised-eyebrow: FO ke modem dari modem tebak dgn 2,4ghz aja beda lantai udah kedut2 itu sinyal :face-blue-smiling:",2 hari yang lalu,0
@RiswanBerutu,"Ini masalah teknologi, bukan masalah ceonya siapa investor gede atau gak.

Pengalaman gue 5 tahun dulu main RT RW net berkecimpung di frekuensi sebagai transfortasi internet, itu possible.

Setiap tahun teknologi frekuensi terus berkembang, saya tidak tau ya berapa jumlah pelanggan Starlink sekarang dan berapa jumlah radio pemancar di satelit, sejauh itu masih bisa konsisten speednya 85%. Bayangkan saja apalagi pemancarnya dekat cuma radius 1-2 km. Client Starlink harus beli alat lumayan mahal, jika cuma hardware station point untuk pelanggan 1-2km untuk frekuensi 1,4ghz itu harusnya lebih murah. Jadi kuncinya bukan hanya managementnya bagus, tapi teknologinya radio berfrekuensi 1,4ghz yang harus handal. 1 Access Point 1,4ghz untuk 500 client station harus bisa lewatkan bandwih setengah konsisten 50mbps secara bersamaan untuk semua client station",2 hari yang lalu (diedit),0
@chikohendro6518,Pantesan Iklan di KRL Surge dari 5 tahun yang lalu,2 hari yang lalu,0
@kijokokelonono1400,Jawa pedesaan aja masih belum.. boy,2 hari yang lalu,0
@vartz9469,"Mas starlite 2 bulan no info, liat Progessnya gimana? Kaya ga niat gitu padahal -600m dari stasiun",2 hari yang lalu (diedit),0
@wbschannel2049,"​ @vartz9469 kantornya aja gk ada, aku daftar online udah 3 bulanan juga belom dipasang padahal idah ada tiang sama odpnya",2 hari yang lalu,1
@IrgiPramudia,Udah jalan tuh starlite 100k speed gila gilaan,2 hari yang lalu,0
@kucanglada7685,"Ngimpi,,,gajih mereka aja pake uang rakyat",2 hari yang lalu,0
@si_palingbasket,Gak mau berharap,2 hari yang lalu,0
@phassipon6755,adakah yang sudah merasakan ..sini komen .. biar ngg penasaran kualitasnya,2 hari yang lalu,0
@krauss-y1u,"yes kuncinya adalah marketing ""upto 100mbps"" , gitu caranya indosat tsel juga bisa claim upto 150mbps, coba aja speedtest di depan antenna BTS sepi",2 hari yang lalu,0
@kimchebacoter2612,"seperti yang anda bilang ini ""too good to be true""
gw skeptis banget.
apalagi dengan adanya adik prabowo aura politiknya kental banget.",2 hari yang lalu,0
@ashchannelofficial888,Malaysia rm22 ringgi 5G,2 hari yang lalu,0
@laiwana6039,kami dah guna 5G...dengar kabar indonesia guna 7G,2 hari yang lalu (diedit),0
@wisatalembasari1541,Buat trading perlu internet kenceng...,2 hari yang lalu,0
@MuhammadBurhanuddinRabbani-h5u,setidaknya bisa bikin provider lain mikir2 mau bikin paketan mahal....,2 hari yang lalu,0
@eliyanachanel5680,Asli mahal tiap taun naek kaya UMR,2 hari yang lalu,0
@MyrepublicPalembang1,"Bisa jadi bakal jadi monopoli bagi perusahaan surge, ketika pak prabowo melarang internet kabel karena merusak pemandangan kota.",2 hari yang lalu,0
@crezentia-for-fun,"Teknologi nya udah ada dari lama, 5G itu bisa internet HP, bisa juga jadi pengganti internet fiber. Kalo mainnya bagus dan cantik, aku rasa apa yg kejadian sama teknologi QRIS, bakal keulang lagi di internet rakyat",2 hari yang lalu,0
@MD.87_Rock,"Jual murah diawal untuk membunuh semua kompetitor,setelah semua kompetitor tumbang,mereka baru dah monopoli harga",2 hari yang lalu,994
@yosephyopie,"Di Jakarta tahun 2008 sudah pernah ada operator Wi-Max namanya Sitra Wi-Max. Lalu karena kominfo refarming frequency 2,1 GHz sehingga terdampak dan mereka menutup layanan. Lalu tahun 2011 muncullah Bolt dari First Media (internux) dengan teknologi LTE.",2 hari yang lalu,0
@AAdll-g1t,"Ya, HAMpi12 seABad ma12DeKa, iTu, jaLAN, akSeS InTerNeT, inTernAL eTc dll...",2 hari yang lalu,0
@aliyuspriyanto8173,"Internet untuk rakyat ❌
Internet untuk kantong pejabat ✅",2 hari yang lalu,3
@rahmatthriyono3211,"Ya gak usah ngeluh kalo lemot.. sesuai harga lahh.. tapi yg mahal juga kadang lemot. Gangguan juga, udah gitu nyedot kuota😅 tau tau tinggal 1 GB Ajee.. dari 10gb.",2 hari yang lalu,0
@MoleCoolOfficial,"Ini Indonesia, selama masih ada plat merah biasanya dijegal 😂",2 hari yang lalu,0
@arsyadamokondo,internet di kalimantan  300rb indohome dapat 20mbps 😂😂😂 220rb iconet dapat 10mbps. asli sampah betul,2 hari yang lalu,0
@nizamsuhendarsyah5653,saya sudah pra register.. ternyata di pelosok pun bisa daftar.. dulu pernah mau pasang Indihome.. tapi alasannya gak bisa gak ada jaringan kabel nya.. dan sekarang coba daftar ternyata bisa dapet gratis sewa modem.. .. pemasangan gratis.. dan gratis bulan pertama.. itu menurut saya membantu buat orang2 seperti saya yg tinggal di pelosok kampung..,2 hari yang lalu,0
@SetyoBudi-r5m,Semoga sukses proyek ya kalo ga bakal ketinggalan terus indo,2 hari yang lalu,0
@vartz9469,"Bohong ngarep internet rakyat, starlite, surge ini kaya gak niat bisnis. Kasih harapan internet murah 😢 realisasi lama kali dan gak tau kapan selesai.",2 hari yang lalu (diedit),0
@juliantosutanto9654,"Seumur hidup pake inet di indo.... Awal pasang/ provider bbaru pasti kencang, setelah 2 tahun jadi lelet, ganti ke provider baru.... Inipun gue rasa juga bakalan sama.. 🤣🤣🤣
Lagu lama kaset baru... 😅😅😅",2 hari yang lalu,55
@agungbudisatria5801,"​ @juliantosutanto9654 karna mereka punya histori customer behavior. Misal cust A udah pakai lama, dari waktu2 diturunin speednya tp cust terima2 aja. Pdahal kalau maki2 di twitter bisa kenceng lg inetnya😂, atau bener hardware masnya yg udah mulai kuno",7 jam yang lalu,0
@ursokind, @juliantosutanto9654  saya pakai bznt udah lebih dari 2 tahun tapi kenceng terus,10 jam yang lalu,0
@DaendelsR,"​ @juliantosutanto9654 kalau mau speed stabil ya pasang yg DEDICATED internet, pilih Broad and kok minta stabil kenceng 😂😂",2 hari yang lalu,0
@Farsya_Agy,"gak akan mati kompetitornya, market internet indonesia itu sangat seksi untuk diperas.... bahkan sekelas starlink pun melihat potensi itu, kalo lu paham bagaimana sistem bisnis bekerja sebenarnya ini sangat bagus karna akan jadi pemantik pesaingan harga sama kasusnya dengan bisnis smartphone.... dulu huawei, samsung, ama oppo mahal banget di indonesia tapi semenjak xiaomi ngebomb pasar smartphone langsung jatuh harga smartphone di indonesia karna persaiangan bisnis

jadi teori lu gak masuk akal jika kita bicara soal bisnis",2 hari yang lalu (diedit),151
@chapsultan,​ @Farsya_Agy  membandingkan dg bisnis smartphone itu bukan Apple to Apple. Kalau Lo paham,2 hari yang lalu,35
@nayudar.n.f7969,​ @Farsya_Agy internet harusnya gratis. 100 RB masih mahal,1 hari yang lalu,2
@GuluGal4,Klo kualitas bagus dan stabil mau naik ke 200rb jg msh normal kan.. Wifi di indo 100mbps brpa harganya?,2 hari yang lalu (diedit),5
@pongko482,@GuluGal4 hanya berlaku utk pulau jawa saja itu kak . di luar jawa bakal boncos gede,2 hari yang lalu,4
@KAyouSenja,"Kejauhaaaaannn😭😭😭 
Kompetitor panik dan perang harga jadi lebih murah ..itu dulu sebelum ke monopoli.😢
Otak mu terlalu negatif mas kek kabel",1 hari yang lalu,4
@nvrakmal,provider sekarang sinting harga paket dinaikin tapi masa aktif jadi 28 hari,2 hari yang lalu,25
@dwikiepurnomo7749,​ @nvrakmal emang gila udah harga ngga masuk akal,1 hari yang lalu,12
@kuroyokki7700,"​​ @nvrakmal Sengaja mereka tu, dari hitunganku kalau dibuat 28 hari, artinya setahun kita jadi harus beli paket data 13x, padahal setahun cuman ada 12 bulan kan, logikanya kalau beli paket data ""bulanan"" ya harusnya setahun kita cukup 12x aja beli nya",17 jam yang lalu (diedit),2
@Re_A_Lisz,​ @nvrakmal bukanya semua harga naik ya dibanding taun 2000an,21 jam yang lalu,0
@fakihanfi5ulumudin,Mukesh ambani moment,2 hari yang lalu,2
@nadiltaqi0831,"Udah bagus,biar provider sinting ada saingan biar bangkrut aja se kalian,harga ga ngotak,lemot,masa aktiv di kurang2in,notip iklan promo seenak jidat ganggu org,sisa kuota angus gitu aja.",1 hari yang lalu,2
@TaniSembodo,Myrepublik sudah 200 MBPS 200 ribuan,2 hari yang lalu,2
@rizkihw,​ @TaniSembodo temporary 3-6 bulan doang itu,17 jam yang lalu,0
@dwikiepurnomo7749,​ @TaniSembodo lancar ngga gan?,1 hari yang lalu,0
@RikaMangencu,"Lah kan bukan 1 perusahaan aja sih, ada my republic sekarang udah jual 200mbps 200rb",2 hari yang lalu,1
@neurojunk-k6t,"BAGAIMANA KITA MAU MAJU, BELUM APA2 UDAH DI CURIGAI, CKCKCKCK",1 hari yang lalu,1
@JejeGaming-bf2ob,"Thats the point, sudah jelas dan mudah ketebak, tunggu tanggal mainnya aja",15 jam yang lalu,0
@anasd2253,"Bener. Mirip2 toko oren si. Terutama sebagai seller. Awal2 emang banyak promo gila2an dan harga bener2 ga ngotak murahnya dari pesaing2nya. Skrg si toko oren krn udah menjadi “rajanya” marketplace di Indo. Jadi semua sektor mulai dari shopee food yg skrg lebih mahal dari si ijo, banyak biaya2 tambahan. Sampai jasa kurir paket harus pakai jasa kurir dari shopee sendiri. Kalau mau pakai jasa kurir lain bisa, tapi ada biaya tambahan lagi yg nominalnya lumayan banyak ketimbang dari shopee sendiri yg gratis. Gila si pada dimainin harga di semua lini",7 jam yang lalu,0
@UbU-l4d,Cerdas,21 jam yang lalu,0
@hobbynonton8352,Yups hal yg sama dg maskapai seperti lion diawal2 murah banget saat maskapai lain satu persatu gugur mereka naikkan harga tiketnya berkali lipat,1 hari yang lalu,0
@debyshadily4738,Cara monopoli nanti setelah semua tercapai harga naik dan batasan data atau malah data pelanggan bisa di ambil dengan mudah knp krn mereka mau menegetahui aktivitas di sosmed bahkan masyarakat secara pelan2 bisa jadi di kunci dengan cara seperti ini.,22 jam yang lalu,0
@ridho1347,ya kali kompetitor bangkrut... yang ada mereka nyamain harga karna ada saingan,1 hari yang lalu,0
@nikoapr,Otomatis kompetitor juga ngikutin harga...monopoli ke konsumen juga positif buat konsumen 😂,2 hari yang lalu,0
@MeccaRozak,"Selama mau perang harga ya ga tumbang. dan KLO lu lihat dan pahami semua isi videonya, tetep ada kekurangan dan kelebihan nya masing²,",1 hari yang lalu (diedit),0
@HartantoPramudyo-72,Gak juga ah....ketika semua tumbang akn ada satu kompetitor yang muncul. Standar harga pun SDH terbentuk menjadi lebih murah,23 jam yang lalu,0
@AbdulJafar81,😂... Jangan buka Kartu lah... 😂😂,7 jam yang lalu,0
@arifmaulana.s2491,sama aja kalau mereka naikkan harga kalau semua udah tumbang pasti ada kompetitor baru yang jual lebih murah lagi,1 hari yang lalu,0
@danangtri6031,Itu naik harga jika ada politik di dalamnya....,2 hari yang lalu,0
@arisyudi3610,Yang penting murah gak lemot beres...tapi kalau ada yang baru murah gak lemot ya kita pakai aja...gak perlu repot😅😅😅,1 hari yang lalu,0
@hynex1886,"jangan lupa my republic juga menang lelang sinyal 1,4 ghz. my rep masih ada kemungkinan survive dan jadi saingan internet rakyat. tapi berhubung internet rakyat menang lelang buat pulau jawa kemungkinan sukses nya lebih besar karena sebagian besar penduduk indo ada di pulau jawa",8 jam yang lalu,0
@ptr0.,"Gak lah paling bakal semua provider bakal nurunin harganya, 
Sama kek kasus xiaomi dan molis",1 hari yang lalu,0
@DonatLegit,"Nggak semua orang tergiur harga murah, banyak yang mengandalkan FO yg jelas lebih stabil dibanding wireless. Pasarnya beda sih..",2 hari yang lalu,0
@antonius5108,"Sebelum dimonopoli, internet kita sekarang udah dimonopoli. 😂",1 hari yang lalu,0
@Republikmafia-v2b,Yes seperti yg shopie saat ini lakukan,1 hari yang lalu,0
@riky_ap-syf.,"Lah rakyat jg jgn mau kalah, klw dia naikin harga, kita cari lg yg 100 perbulan 😂",1 hari yang lalu,0
@opikroman737,"Semoga buat ngebunuh kompetitor internet GSM bukan yg kabel biar sadar. Udah pake kuota,  harga mahal, ga stabil dan ada masa altif max 28 hari lagi",21 jam yang lalu,0
@rafandhaadeeva6989,Si merah makin gila harganya . Dulu 100rb 100gb di kartu ku . Sekarang jadi 230 ribu untuk 100gb .,23 jam yang lalu,0
@Pemujamu69-p5j,Semoga saja tidak begitu kaya bisnis hp dulu samsung mahal semenjak kalah saing di pasar kan jadi murah,2 hari yang lalu,0
@justnnyf4108,gk akan mati tapi bakal diubah sistem dan teknologinya supaya harganya bersaing.. gk akan mungkin merek2 besar lainnya diem aja... kemungkinan bakal investasi di teknologi sama,5 jam yang lalu,0
@kicauindah4526,Bagus biar mereka bersaing dan Telkom gak selalu merasa raja,4 jam yang lalu,0
